in s,C1 in V
1.7599984E-03,1.22070E-01
1.7600448E-03,2.44141E-02
1.7600912E-03,7.32422E-02
1.7601376E-03,2.44141E-02
1.7601840E-03,3.17383E-01
1.7602304E-03,1.22070E-01
1.7602768E-03,-7.32422E-02
1.7603232E-03,-2.44141E-02
1.7603696E-03,-2.44141E-02
1.7604160E-03,2.19727E-01
1.7604624E-03,2.44141E-02
1.7605088E-03,-2.44141E-02
1.7605552E-03,-2.44141E-02
1.7606016E-03,1.22070E-01
1.7606480E-03,1.22070E-01
1.7606944E-03,-7.32422E-02
1.7607408E-03,1.70898E-01
1.7607872E-03,2.44141E-02
1.7608336E-03,-2.44141E-02
1.7608800E-03,-1.22070E-01
1.7609264E-03,-2.44141E-02
1.7609728E-03,1.22070E-01
1.7610192E-03,7.32422E-02
1.7610656E-03,2.44141E-02
1.7611120E-03,-1.22070E-01
1.7611584E-03,1.22070E-01
1.7612048E-03,-2.44141E-02
1.7612512E-03,-2.44141E-02
1.7612976E-03,-2.44141E-02
1.7613440E-03,7.32422E-02
1.7613904E-03,7.32422E-02
1.7614368E-03,1.70898E-01
1.7614832E-03,-7.32422E-02
1.7615296E-03,1.70898E-01
1.7615760E-03,2.44141E-02
1.7616224E-03,-2.44141E-02
1.7616688E-03,1.22070E-01
1.7617152E-03,-2.44141E-02
1.7617616E-03,-2.44141E-02
1.7618080E-03,-2.44141E-02
1.7618544E-03,2.44141E-02
1.7619008E-03,-1.22070E-01
1.7619472E-03,1.70898E-01
1.7619936E-03,-2.44141E-02
1.7620400E-03,1.22070E-01
1.7620864E-03,7.32422E-02
1.7621328E-03,7.32422E-02
1.7621792E-03,-2.44141E-02
1.7622256E-03,-2.44141E-02
1.7622720E-03,-2.44141E-02
1.7623184E-03,7.32422E-02
1.7623648E-03,-2.44141E-02
1.7624112E-03,-2.44141E-02
1.7624576E-03,7.32422E-02
1.7625040E-03,-2.44141E-02
1.7625504E-03,-7.32422E-02
1.7625968E-03,7.32422E-02
1.7626432E-03,-2.44141E-02
1.7626896E-03,-7.32422E-02
1.7627360E-03,-2.44141E-02
1.7627824E-03,1.22070E-01
1.7628288E-03,-2.44141E-02
1.7628752E-03,-2.44141E-02
1.7629216E-03,1.22070E-01
1.7629680E-03,-2.44141E-02
1.7630144E-03,-7.32422E-02
1.7630608E-03,1.22070E-01
1.7631072E-03,2.44141E-02
1.7631536E-03,-1.70898E-01
1.7632000E-03,1.22070E-01
1.7632464E-03,2.44141E-02
1.7632928E-03,-2.44141E-02
1.7633392E-03,1.22070E-01
1.7633856E-03,2.44141E-02
1.7634320E-03,1.70898E-01
1.7634784E-03,-1.22070E-01
1.7635248E-03,-2.44141E-02
1.7635712E-03,1.70898E-01
1.7636176E-03,1.70898E-01
1.7636640E-03,2.44141E-02
1.7637104E-03,7.32422E-02
1.7637568E-03,-2.44141E-02
1.7638032E-03,7.32422E-02
1.7638496E-03,-1.70898E-01
1.7638960E-03,-7.32422E-02
1.7639424E-03,2.44141E-02
1.7639888E-03,-7.32422E-02
1.7640352E-03,-2.44141E-02
1.7640816E-03,1.70898E-01
1.7641280E-03,2.44141E-02
1.7641744E-03,2.44141E-02
1.7642208E-03,-2.44141E-02
1.7642672E-03,1.22070E-01
1.7643136E-03,1.70898E-01
1.7643600E-03,-2.44141E-02
1.7644064E-03,-2.44141E-02
1.7644528E-03,1.70898E-01
1.7644992E-03,2.44141E-02
1.7645456E-03,2.44141E-02
1.7645920E-03,-2.44141E-02
1.7646384E-03,-1.70898E-01
1.7646848E-03,-7.32422E-02
1.7647312E-03,7.32422E-02
1.7647776E-03,2.44141E-02
1.7648240E-03,7.32422E-02
1.7648704E-03,1.70898E-01
1.7649168E-03,1.22070E-01
1.7649632E-03,-2.44141E-02
1.7650096E-03,7.32422E-02
1.7650560E-03,1.70898E-01
1.7651024E-03,2.44141E-02
1.7651488E-03,-2.44141E-02
1.7651952E-03,7.32422E-02
1.7652416E-03,-1.22070E-01
1.7652880E-03,-2.44141E-02
1.7653344E-03,1.22070E-01
1.7653808E-03,2.44141E-02
1.7654272E-03,1.70898E-01
1.7654736E-03,1.70898E-01
1.7655200E-03,-2.44141E-02
1.7655664E-03,2.19727E-01
1.7656128E-03,2.44141E-02
1.7656592E-03,-2.44141E-02
1.7657056E-03,-1.22070E-01
1.7657520E-03,2.68555E-01
1.7657984E-03,1.70898E-01
1.7658448E-03,7.32422E-02
1.7658912E-03,-1.22070E-01
1.7659376E-03,1.70898E-01
1.7659840E-03,-2.44141E-02
1.7660304E-03,-7.32422E-02
1.7660768E-03,-2.44141E-02
1.7661232E-03,-1.70898E-01
1.7661696E-03,-7.32422E-02
1.7662160E-03,2.44141E-02
1.7662624E-03,2.44141E-02
1.7663088E-03,1.22070E-01
1.7663552E-03,7.32422E-02
1.7664016E-03,7.32422E-02
1.7664480E-03,2.44141E-02
1.7664944E-03,1.70898E-01
1.7665408E-03,2.44141E-02
1.7665872E-03,-7.32422E-02
1.7666336E-03,2.44141E-02
1.7666800E-03,-1.22070E-01
1.7667264E-03,2.44141E-02
1.7667728E-03,1.22070E-01
1.7668192E-03,-2.44141E-02
1.7668656E-03,-7.32422E-02
1.7669120E-03,-2.44141E-02
1.7669584E-03,-1.70898E-01
1.7670048E-03,-1.22070E-01
1.7670512E-03,1.70898E-01
1.7670976E-03,1.70898E-01
1.7671440E-03,2.44141E-02
1.7671904E-03,2.44141E-02
1.7672368E-03,-1.70898E-01
1.7672832E-03,-2.44141E-02
1.7673296E-03,7.32422E-02
1.7673760E-03,-1.22070E-01
1.7674224E-03,1.70898E-01
1.7674688E-03,1.22070E-01
1.7675152E-03,2.44141E-02
1.7675616E-03,-2.44141E-02
1.7676080E-03,2.44141E-02
1.7676544E-03,-2.44141E-02
1.7677008E-03,1.22070E-01
1.7677472E-03,-2.44141E-02
1.7677936E-03,2.44141E-02
1.7678400E-03,1.70898E-01
1.7678864E-03,2.44141E-02
1.7679328E-03,2.44141E-02
1.7679792E-03,-7.32422E-02
1.7680256E-03,2.44141E-02
1.7680720E-03,-1.22070E-01
1.7681184E-03,-2.44141E-02
1.7681648E-03,-7.32422E-02
1.7682112E-03,2.44141E-02
1.7682576E-03,-2.44141E-02
1.7683040E-03,-2.44141E-02
1.7683504E-03,1.70898E-01
1.7683968E-03,7.32422E-02
1.7684432E-03,1.70898E-01
1.7684896E-03,-2.44141E-02
1.7685360E-03,-7.32422E-02
1.7685824E-03,-1.22070E-01
1.7686288E-03,7.32422E-02
1.7686752E-03,-2.44141E-02
1.7687216E-03,1.70898E-01
1.7687680E-03,7.32422E-02
1.7688144E-03,-7.32422E-02
1.7688608E-03,-2.44141E-02
1.7689072E-03,7.32422E-02
1.7689536E-03,-2.44141E-02
1.7690000E-03,1.22070E-01
1.7690464E-03,-2.44141E-02
1.7690928E-03,-2.44141E-02
1.7691392E-03,2.44141E-02
1.7691856E-03,7.32422E-02
1.7692320E-03,7.32422E-02
1.7692784E-03,-2.44141E-02
1.7693248E-03,-2.44141E-02
1.7693712E-03,2.44141E-02
1.7694176E-03,-2.44141E-02
1.7694640E-03,-1.22070E-01
1.7695104E-03,1.22070E-01
1.7695568E-03,1.22070E-01
1.7696032E-03,2.44141E-02
1.7696496E-03,-2.44141E-02
1.7696960E-03,2.44141E-02
1.7697424E-03,2.44141E-02
1.7697888E-03,-7.32422E-02
1.7698352E-03,1.22070E-01
1.7698816E-03,-7.32422E-02
1.7699280E-03,2.44141E-02
1.7699744E-03,7.32422E-02
1.7700208E-03,2.44141E-02
1.7700672E-03,2.44141E-02
1.7701136E-03,7.32422E-02
1.7701600E-03,-1.70898E-01
1.7702064E-03,1.22070E-01
1.7702528E-03,1.70898E-01
1.7702992E-03,-1.22070E-01
1.7703456E-03,2.44141E-02
1.7703920E-03,-2.44141E-02
1.7704384E-03,2.44141E-02
1.7704848E-03,-2.44141E-02
1.7705312E-03,-2.44141E-02
1.7705776E-03,1.22070E-01
1.7706240E-03,-2.44141E-02
1.7706704E-03,1.22070E-01
1.7707168E-03,7.32422E-02
1.7707632E-03,-2.44141E-02
1.7708096E-03,-7.32422E-02
1.7708560E-03,-2.44141E-02
1.7709024E-03,2.44141E-02
1.7709488E-03,-7.32422E-02
1.7709952E-03,7.32422E-02
1.7710416E-03,2.44141E-02
1.7710880E-03,-2.44141E-02
1.7711344E-03,7.32422E-02
1.7711808E-03,-1.22070E-01
1.7712272E-03,-7.32422E-02
1.7712736E-03,-2.44141E-02
1.7713200E-03,-1.22070E-01
1.7713664E-03,-2.44141E-02
1.7714128E-03,-2.44141E-02
1.7714592E-03,2.44141E-02
1.7715056E-03,-2.44141E-02
1.7715520E-03,2.44141E-02
1.7715984E-03,7.32422E-02
1.7716448E-03,-2.44141E-02
1.7716912E-03,7.32422E-02
1.7717376E-03,7.32422E-02
1.7717840E-03,-7.32422E-02
1.7718304E-03,-2.44141E-02
1.7718768E-03,-2.19727E-01
1.7719232E-03,7.32422E-02
1.7719696E-03,7.32422E-02
1.7720160E-03,2.44141E-02
1.7720624E-03,-2.44141E-02
1.7721088E-03,2.44141E-02
1.7721552E-03,-1.22070E-01
1.7722016E-03,-7.32422E-02
1.7722480E-03,1.70898E-01
1.7722944E-03,2.44141E-02
1.7723408E-03,-7.32422E-02
1.7723872E-03,-1.22070E-01
1.7724336E-03,2.19727E-01
1.7724800E-03,1.70898E-01
1.7725264E-03,-7.32422E-02
1.7725728E-03,-7.32422E-02
1.7726192E-03,-2.44141E-02
1.7726656E-03,1.22070E-01
1.7727120E-03,-2.44141E-02
1.7727584E-03,-7.32422E-02
1.7728048E-03,-7.32422E-02
1.7728512E-03,-2.44141E-02
1.7728976E-03,7.32422E-02
1.7729440E-03,2.44141E-02
1.7729904E-03,2.44141E-02
1.7730368E-03,-2.44141E-02
1.7730832E-03,2.44141E-02
1.7731296E-03,1.22070E-01
1.7731760E-03,1.70898E-01
1.7732224E-03,7.32422E-02
1.7732688E-03,2.44141E-02
1.7733152E-03,-2.44141E-02
1.7733616E-03,2.19727E-01
1.7734080E-03,7.32422E-02
1.7734544E-03,2.44141E-02
1.7735008E-03,7.32422E-02
1.7735472E-03,-1.70898E-01
1.7735936E-03,-2.44141E-02
1.7736400E-03,2.44141E-02
1.7736864E-03,2.44141E-02
1.7737328E-03,-2.44141E-02
1.7737792E-03,-1.22070E-01
1.7738256E-03,-7.32422E-02
1.7738720E-03,-7.32422E-02
1.7739184E-03,1.70898E-01
1.7739648E-03,1.70898E-01
1.7740112E-03,1.22070E-01
1.7740576E-03,-2.44141E-02
1.7741040E-03,1.22070E-01
1.7741504E-03,-7.32422E-02
1.7741968E-03,-1.22070E-01
1.7742432E-03,-2.44141E-02
1.7742896E-03,-1.22070E-01
1.7743360E-03,1.70898E-01
1.7743824E-03,1.22070E-01
1.7744288E-03,2.44141E-02
1.7744752E-03,1.22070E-01
1.7745216E-03,-1.22070E-01
1.7745680E-03,2.44141E-02
1.7746144E-03,-7.32422E-02
1.7746608E-03,-1.70898E-01
1.7747072E-03,-2.44141E-02
1.7747536E-03,-7.32422E-02
1.7748000E-03,-2.44141E-02
1.7748464E-03,1.70898E-01
1.7748928E-03,7.32422E-02
1.7749392E-03,2.44141E-02
1.7749856E-03,1.22070E-01
1.7750320E-03,7.32422E-02
1.7750784E-03,7.32422E-02
1.7751248E-03,7.32422E-02
1.7751712E-03,-2.44141E-02
1.7752176E-03,1.22070E-01
1.7752640E-03,7.32422E-02
1.7753104E-03,-2.44141E-02
1.7753568E-03,-2.44141E-02
1.7754032E-03,2.68555E-01
1.7754496E-03,1.22070E-01
1.7754960E-03,-7.32422E-02
1.7755424E-03,-2.68555E-01
1.7755888E-03,-1.70898E-01
1.7756352E-03,2.44141E-02
1.7756816E-03,-2.44141E-02
1.7757280E-03,-7.32422E-02
1.7757744E-03,1.70898E-01
1.7758208E-03,7.32422E-02
1.7758672E-03,7.32422E-02
1.7759136E-03,-2.44141E-02
1.7759600E-03,-7.32422E-02
1.7760064E-03,7.32422E-02
1.7760528E-03,1.70898E-01
1.7760992E-03,2.44141E-02
1.7761456E-03,1.70898E-01
1.7761920E-03,-2.44141E-02
1.7762384E-03,1.70898E-01
1.7762848E-03,1.22070E-01
1.7763312E-03,2.44141E-02
1.7763776E-03,-7.32422E-02
1.7764240E-03,1.22070E-01
1.7764704E-03,-2.44141E-02
1.7765168E-03,1.70898E-01
1.7765632E-03,-1.70898E-01
1.7766096E-03,2.44141E-02
1.7766560E-03,-2.44141E-02
1.7767024E-03,1.70898E-01
1.7767488E-03,3.17383E-01
1.7767952E-03,2.44141E-02
1.7768416E-03,-2.44141E-02
1.7768880E-03,7.32422E-02
1.7769344E-03,2.44141E-02
1.7769808E-03,-7.32422E-02
1.7770272E-03,2.44141E-02
1.7770736E-03,1.22070E-01
1.7771200E-03,7.32422E-02
1.7771664E-03,1.22070E-01
1.7772128E-03,2.44141E-02
1.7772592E-03,-2.44141E-02
1.7773056E-03,1.22070E-01
1.7773520E-03,2.44141E-02
1.7773984E-03,-1.22070E-01
1.7774448E-03,7.32422E-02
1.7774912E-03,-2.44141E-02
1.7775376E-03,-1.22070E-01
1.7775840E-03,1.22070E-01
1.7776304E-03,1.22070E-01
1.7776768E-03,2.44141E-02
1.7777232E-03,1.70898E-01
1.7777696E-03,-2.44141E-02
1.7778160E-03,-1.70898E-01
1.7778624E-03,-2.44141E-02
1.7779088E-03,7.32422E-02
1.7779552E-03,2.44141E-02
1.7780016E-03,2.19727E-01
1.7780480E-03,2.44141E-02
1.7780944E-03,7.32422E-02
1.7781408E-03,-1.22070E-01
1.7781872E-03,7.32422E-02
1.7782336E-03,-2.44141E-02
1.7782800E-03,-7.32422E-02
1.7783264E-03,-1.22070E-01
1.7783728E-03,-2.44141E-02
1.7784192E-03,-7.32422E-02
1.7784656E-03,-2.44141E-02
1.7785120E-03,1.22070E-01
1.7785584E-03,7.32422E-02
1.7786048E-03,7.32422E-02
1.7786512E-03,2.44141E-02
1.7786976E-03,7.32422E-02
1.7787440E-03,7.32422E-02
1.7787904E-03,-7.32422E-02
1.7788368E-03,1.22070E-01
1.7788832E-03,-2.44141E-02
1.7789296E-03,1.22070E-01
1.7789760E-03,7.32422E-02
1.7790224E-03,-7.32422E-02
1.7790688E-03,-2.44141E-02
1.7791152E-03,-2.44141E-02
1.7791616E-03,1.22070E-01
1.7792080E-03,2.44141E-02
1.7792544E-03,2.44141E-02
1.7793008E-03,7.32422E-02
1.7793472E-03,-1.22070E-01
1.7793936E-03,1.22070E-01
1.7794400E-03,-2.44141E-02
1.7794864E-03,2.44141E-02
1.7795328E-03,1.70898E-01
1.7795792E-03,-2.44141E-02
1.7796256E-03,-2.44141E-02
1.7796720E-03,1.70898E-01
1.7797184E-03,1.22070E-01
1.7797648E-03,-7.32422E-02
1.7798112E-03,-7.32422E-02
1.7798576E-03,-7.32422E-02
1.7799040E-03,2.44141E-02
1.7799504E-03,-1.22070E-01
1.7799968E-03,-2.44141E-02
1.7800432E-03,-1.70898E-01
1.7800896E-03,1.22070E-01
1.7801360E-03,1.22070E-01
1.7801824E-03,1.22070E-01
1.7802288E-03,-1.70898E-01
1.7802752E-03,2.44141E-02
1.7803216E-03,1.70898E-01
1.7803680E-03,-2.44141E-02
1.7804144E-03,-2.44141E-02
1.7804608E-03,-2.44141E-02
1.7805072E-03,2.19727E-01
1.7805536E-03,2.44141E-02
1.7806000E-03,-7.32422E-02
1.7806464E-03,-2.44141E-02
1.7806928E-03,2.44141E-02
1.7807392E-03,7.32422E-02
1.7807856E-03,-2.44141E-02
1.7808320E-03,1.22070E-01
1.7808784E-03,1.22070E-01
1.7809248E-03,-1.22070E-01
1.7809712E-03,1.70898E-01
1.7810176E-03,2.68555E-01
1.7810640E-03,2.44141E-02
1.7811104E-03,-2.44141E-02
1.7811568E-03,2.44141E-02
1.7812032E-03,1.70898E-01
1.7812496E-03,2.44141E-02
1.7812960E-03,2.44141E-02
1.7813424E-03,1.70898E-01
1.7813888E-03,2.44141E-02
1.7814352E-03,1.22070E-01
1.7814816E-03,-2.44141E-02
1.7815280E-03,2.19727E-01
1.7815744E-03,1.22070E-01
1.7816208E-03,1.22070E-01
1.7816672E-03,-7.32422E-02
1.7817136E-03,1.22070E-01
1.7817600E-03,7.32422E-02
1.7818064E-03,-2.44141E-02
1.7818528E-03,-1.22070E-01
1.7818992E-03,7.32422E-02
1.7819456E-03,1.22070E-01
1.7819920E-03,2.44141E-02
1.7820384E-03,2.44141E-02
1.7820848E-03,1.70898E-01
1.7821312E-03,1.22070E-01
1.7821776E-03,-1.22070E-01
1.7822240E-03,-2.44141E-02
1.7822704E-03,1.70898E-01
1.7823168E-03,7.32422E-02
1.7823632E-03,2.44141E-02
1.7824096E-03,2.44141E-02
1.7824560E-03,1.70898E-01
1.7825024E-03,2.44141E-02
1.7825488E-03,2.44141E-02
1.7825952E-03,1.70898E-01
1.7826416E-03,-7.32422E-02
1.7826880E-03,1.70898E-01
1.7827344E-03,2.44141E-02
1.7827808E-03,1.22070E-01
1.7828272E-03,-1.70898E-01
1.7828736E-03,2.44141E-02
1.7829200E-03,2.44141E-02
1.7829664E-03,-2.44141E-02
1.7830128E-03,7.32422E-02
1.7830592E-03,2.44141E-02
1.7831056E-03,2.44141E-02
1.7831520E-03,2.44141E-02
1.7831984E-03,7.32422E-02
1.7832448E-03,-2.44141E-02
1.7832912E-03,7.32422E-02
1.7833376E-03,7.32422E-02
1.7833840E-03,-7.32422E-02
1.7834304E-03,2.44141E-02
1.7834768E-03,2.44141E-02
1.7835232E-03,1.22070E-01
1.7835696E-03,7.32422E-02
1.7836160E-03,2.44141E-02
1.7836624E-03,-7.32422E-02
1.7837088E-03,2.44141E-02
1.7837552E-03,1.22070E-01
1.7838016E-03,7.32422E-02
1.7838480E-03,7.32422E-02
1.7838944E-03,-2.44141E-02
1.7839408E-03,7.32422E-02
1.7839872E-03,2.44141E-02
1.7840336E-03,-2.44141E-02
1.7840800E-03,1.22070E-01
1.7841264E-03,1.22070E-01
1.7841728E-03,1.22070E-01
1.7842192E-03,-7.32422E-02
1.7842656E-03,-7.32422E-02
1.7843120E-03,1.70898E-01
1.7843584E-03,1.70898E-01
1.7844048E-03,1.70898E-01
1.7844512E-03,-2.44141E-02
1.7844976E-03,-2.44141E-02
1.7845440E-03,-1.70898E-01
1.7845904E-03,2.19727E-01
1.7846368E-03,7.32422E-02
1.7846832E-03,-1.22070E-01
1.7847296E-03,1.22070E-01
1.7847760E-03,-2.44141E-02
1.7848224E-03,-2.44141E-02
1.7848688E-03,-7.32422E-02
1.7849152E-03,1.70898E-01
1.7849616E-03,2.44141E-02
1.7850080E-03,1.22070E-01
1.7850544E-03,-1.22070E-01
1.7851008E-03,7.32422E-02
1.7851472E-03,7.32422E-02
1.7851936E-03,-1.22070E-01
1.7852400E-03,2.44141E-02
1.7852864E-03,7.32422E-02
1.7853328E-03,2.44141E-02
1.7853792E-03,7.32422E-02
1.7854256E-03,2.44141E-02
1.7854720E-03,1.22070E-01
1.7855184E-03,-2.44141E-02
1.7855648E-03,-1.22070E-01
1.7856112E-03,-7.32422E-02
1.7856576E-03,1.22070E-01
1.7857040E-03,2.44141E-02
1.7857504E-03,7.32422E-02
1.7857968E-03,2.68555E-01
1.7858432E-03,-2.44141E-02
1.7858896E-03,2.44141E-02
1.7859360E-03,-2.44141E-02
1.7859824E-03,7.32422E-02
1.7860288E-03,1.70898E-01
1.7860752E-03,-2.44141E-02
1.7861216E-03,-2.44141E-02
1.7861680E-03,-7.32422E-02
1.7862144E-03,1.22070E-01
1.7862608E-03,7.32422E-02
1.7863072E-03,-7.32422E-02
1.7863536E-03,2.44141E-02
1.7864000E-03,-7.32422E-02
1.7864464E-03,2.44141E-02
1.7864928E-03,-2.44141E-02
1.7865392E-03,7.32422E-02
1.7865856E-03,7.32422E-02
1.7866320E-03,-2.44141E-02
1.7866784E-03,-7.32422E-02
1.7867248E-03,7.32422E-02
1.7867712E-03,1.70898E-01
1.7868176E-03,-7.32422E-02
1.7868640E-03,-2.44141E-02
1.7869104E-03,-2.44141E-02
1.7869568E-03,-2.44141E-02
1.7870032E-03,2.44141E-02
1.7870496E-03,-1.70898E-01
1.7870960E-03,1.22070E-01
1.7871424E-03,1.70898E-01
1.7871888E-03,-1.22070E-01
1.7872352E-03,-7.32422E-02
1.7872816E-03,1.22070E-01
1.7873280E-03,2.44141E-02
1.7873744E-03,1.22070E-01
1.7874208E-03,-1.22070E-01
1.7874672E-03,1.22070E-01
1.7875136E-03,2.44141E-02
1.7875600E-03,1.22070E-01
1.7876064E-03,1.22070E-01
1.7876528E-03,2.44141E-02
1.7876992E-03,7.32422E-02
1.7877456E-03,-2.44141E-02
1.7877920E-03,-2.44141E-02
1.7878384E-03,1.22070E-01
1.7878848E-03,1.70898E-01
1.7879312E-03,-2.44141E-02
1.7879776E-03,-2.44141E-02
1.7880240E-03,1.22070E-01
1.7880704E-03,2.44141E-02
1.7881168E-03,7.32422E-02
1.7881632E-03,-2.44141E-02
1.7882096E-03,7.32422E-02
1.7882560E-03,1.70898E-01
1.7883024E-03,2.44141E-02
1.7883488E-03,-2.44141E-02
1.7883952E-03,2.44141E-02
1.7884416E-03,2.44141E-02
1.7884880E-03,-2.44141E-02
1.7885344E-03,-2.44141E-02
1.7885808E-03,7.32422E-02
1.7886272E-03,7.32422E-02
1.7886736E-03,1.22070E-01
1.7887200E-03,-7.32422E-02
1.7887664E-03,1.22070E-01
1.7888128E-03,-2.44141E-02
1.7888592E-03,7.32422E-02
1.7889056E-03,2.44141E-02
1.7889520E-03,7.32422E-02
1.7889984E-03,1.70898E-01
1.7890448E-03,-2.44141E-02
1.7890912E-03,7.32422E-02
1.7891376E-03,2.44141E-02
1.7891840E-03,2.44141E-02
1.7892304E-03,1.22070E-01
1.7892768E-03,7.32422E-02
1.7893232E-03,2.19727E-01
1.7893696E-03,7.32422E-02
1.7894160E-03,2.44141E-02
1.7894624E-03,-7.32422E-02
1.7895088E-03,1.70898E-01
1.7895552E-03,2.44141E-02
1.7896016E-03,7.32422E-02
1.7896480E-03,-2.44141E-02
1.7896944E-03,2.44141E-02
1.7897408E-03,1.22070E-01
1.7897872E-03,2.44141E-02
1.7898336E-03,-7.32422E-02
1.7898800E-03,-1.70898E-01
1.7899264E-03,2.44141E-02
1.7899728E-03,-7.32422E-02
1.7900192E-03,-7.32422E-02
1.7900656E-03,1.22070E-01
1.7901120E-03,-7.32422E-02
1.7901584E-03,-2.19727E-01
1.7902048E-03,-1.22070E-01
1.7902512E-03,-7.32422E-02
1.7902976E-03,-1.22070E-01
1.7903440E-03,2.44141E-02
1.7903904E-03,-7.32422E-02
1.7904368E-03,2.68555E-01
1.7904832E-03,-2.44141E-02
1.7905296E-03,1.22070E-01
1.7905760E-03,-1.22070E-01
1.7906224E-03,-2.44141E-02
1.7906688E-03,1.70898E-01
1.7907152E-03,-7.32422E-02
1.7907616E-03,-1.22070E-01
1.7908080E-03,2.44141E-02
1.7908544E-03,-7.32422E-02
1.7909008E-03,7.32422E-02
1.7909472E-03,-7.32422E-02
1.7909936E-03,1.22070E-01
1.7910400E-03,2.44141E-02
1.7910864E-03,-7.32422E-02
1.7911328E-03,-1.22070E-01
1.7911792E-03,1.70898E-01
1.7912256E-03,-1.22070E-01
1.7912720E-03,7.32422E-02
1.7913184E-03,-7.32422E-02
1.7913648E-03,2.44141E-02
1.7914112E-03,-2.44141E-02
1.7914576E-03,1.70898E-01
1.7915040E-03,2.44141E-02
1.7915504E-03,-7.32422E-02
1.7915968E-03,2.44141E-02
1.7916432E-03,7.32422E-02
1.7916896E-03,-2.44141E-02
1.7917360E-03,7.32422E-02
1.7917824E-03,7.32422E-02
1.7918288E-03,2.44141E-02
1.7918752E-03,2.44141E-02
1.7919216E-03,2.19727E-01
1.7919680E-03,1.22070E-01
1.7920144E-03,2.44141E-02
1.7920608E-03,-1.22070E-01
1.7921072E-03,2.19727E-01
1.7921536E-03,1.70898E-01
1.7922000E-03,7.32422E-02
1.7922464E-03,-2.44141E-02
1.7922928E-03,7.32422E-02
1.7923392E-03,7.32422E-02
1.7923856E-03,2.44141E-02
1.7924320E-03,-2.44141E-02
1.7924784E-03,-1.22070E-01
1.7925248E-03,2.44141E-02
1.7925712E-03,2.44141E-02
1.7926176E-03,7.32422E-02
1.7926640E-03,-7.32422E-02
1.7927104E-03,2.44141E-02
1.7927568E-03,2.44141E-02
1.7928032E-03,-7.32422E-02
1.7928496E-03,2.44141E-02
1.7928960E-03,1.22070E-01
1.7929424E-03,2.44141E-02
1.7929888E-03,2.44141E-02
1.7930352E-03,-1.70898E-01
1.7930816E-03,2.44141E-02
1.7931280E-03,7.32422E-02
1.7931744E-03,-2.44141E-02
1.7932208E-03,1.70898E-01
1.7932672E-03,1.22070E-01
1.7933136E-03,-1.22070E-01
1.7933600E-03,7.32422E-02
1.7934064E-03,1.70898E-01
1.7934528E-03,-1.70898E-01
1.7934992E-03,1.70898E-01
1.7935456E-03,-7.32422E-02
1.7935920E-03,2.44141E-02
1.7936384E-03,1.70898E-01
1.7936848E-03,-1.22070E-01
1.7937312E-03,2.44141E-02
1.7937776E-03,7.32422E-02
1.7938240E-03,2.44141E-02
1.7938704E-03,2.44141E-02
1.7939168E-03,-1.22070E-01
1.7939632E-03,2.44141E-02
1.7940096E-03,2.44141E-02
1.7940560E-03,-7.32422E-02
1.7941024E-03,-2.44141E-02
1.7941488E-03,-7.32422E-02
1.7941952E-03,7.32422E-02
1.7942416E-03,-1.70898E-01
1.7942880E-03,-2.44141E-02
1.7943344E-03,1.70898E-01
1.7943808E-03,-7.32422E-02
1.7944272E-03,2.44141E-02
1.7944736E-03,-1.70898E-01
1.7945200E-03,-2.44141E-02
1.7945664E-03,1.22070E-01
1.7946128E-03,2.44141E-02
1.7946592E-03,2.44141E-02
1.7947056E-03,-1.70898E-01
1.7947520E-03,2.44141E-02
1.7947984E-03,1.22070E-01
1.7948448E-03,-1.22070E-01
1.7948912E-03,1.70898E-01
1.7949376E-03,7.32422E-02
1.7949840E-03,2.44141E-02
1.7950304E-03,-1.22070E-01
1.7950768E-03,-1.22070E-01
1.7951232E-03,-2.44141E-02
1.7951696E-03,7.32422E-02
1.7952160E-03,-2.44141E-02
1.7952624E-03,-1.22070E-01
1.7953088E-03,1.22070E-01
1.7953552E-03,2.44141E-02
1.7954016E-03,-1.70898E-01
1.7954480E-03,-7.32422E-02
1.7954944E-03,7.32422E-02
1.7955408E-03,2.44141E-02
1.7955872E-03,-2.44141E-02
1.7956336E-03,1.22070E-01
1.7956800E-03,-2.44141E-02
1.7957264E-03,7.32422E-02
1.7957728E-03,2.44141E-02
1.7958192E-03,1.70898E-01
1.7958656E-03,-7.32422E-02
1.7959120E-03,7.32422E-02
1.7959584E-03,-1.22070E-01
1.7960048E-03,2.44141E-02
1.7960512E-03,-2.44141E-02
1.7960976E-03,-1.22070E-01
1.7961440E-03,-2.44141E-02
1.7961904E-03,2.44141E-02
1.7962368E-03,-2.44141E-02
1.7962832E-03,1.22070E-01
1.7963296E-03,-2.44141E-02
1.7963760E-03,7.32422E-02
1.7964224E-03,1.22070E-01
1.7964688E-03,7.32422E-02
1.7965152E-03,1.70898E-01
1.7965616E-03,7.32422E-02
1.7966080E-03,-2.44141E-02
1.7966544E-03,1.22070E-01
1.7967008E-03,-2.44141E-02
1.7967472E-03,-2.19727E-01
1.7967936E-03,2.44141E-02
1.7968400E-03,2.44141E-02
1.7968864E-03,1.22070E-01
1.7969328E-03,2.44141E-02
1.7969792E-03,1.70898E-01
1.7970256E-03,-1.70898E-01
1.7970720E-03,2.44141E-02
1.7971184E-03,-1.70898E-01
1.7971648E-03,-2.44141E-02
1.7972112E-03,1.22070E-01
